iter	Passed	Remaining
1413	55425	532536
1414	55458	532436
1415	55496	532387
1416	55542	532412
1417	55577	532341
1418	55614	532280
1419	55653	532235
1420	55688	532160
1421	55724	532084
1422	55760	532020
1423	55794	531932
1424	55831	531864
1425	55866	531786
1426	55902	531721
1427	55946	531728
1428	55982	531653
1429	56017	531575
1430	56051	531490
1431	56088	531432
1432	56123	531353
1433	56159	531287
1434	56197	531230
1435	56232	531149
1436	56268	531087
1437	56305	531025
1438	56340	530948
1439	56377	530885
1440	56410	530788
1441	56443	530697
1442	56481	530643
1443	56520	530599
1444	56553	530505
1445	56589	530441
1446	56626	530375
1447	56663	530318
1448	56699	530253
1449	56737	530200
1450	56772	530125
1451	56808	530060
1452	56844	529987
1453	56879	529914
1454	56916	529854
1455	56954	529802
1456	56989	529728
1457	57027	529671
1458	57062	529600
1459	57098	529528
1460	57135	529470
1461	57172	529413
1462	57208	529347
1463	57244	529279
1464	57278	529191
1465	57312	529101
1466	57347	529029
1467	57384	528972
1468	57421	528909
1469	57457	528847
1470	57494	528788
1471	57531	528723
1472	57566	528654
1473	57603	528594
1474	57641	528540
1475	57681	528514
1476	57726	528524
1477	57768	528514
1478	57807	528473
1479	57850	528474
1480	57891	528452
1481	57931	528416
1482	57974	528415
1483	58015	528390
1484	58053	528349
1485	58091	528295
1486	58127	528231
1487	58164	528172
1488	58200	528105
1489	58237	528050
1490	58273	527977
1491	58309	527916
1492	58345	527845
1493	58382	527786
1494	58419	527725
1495	58456	527671
1496	58491	527594
1497	58529	527546
1498	58566	527488
1499	58602	527424
1500	58639	527365
1501	58676	527306
1502	58710	527221
1503	58746	527159
1504	58782	527086
1505	58817	527010
1506	58851	526932
1507	58885	526849
1508	58921	526782
1509	58956	526706
1510	58992	526641
1511	59028	526569
1512	59063	526500
1513	59099	526427
1514	59132	526341
1515	59168	526272
1516	59203	526197
1517	59239	526134
1518	59272	526040
1519	59309	525983
1520	59345	525916
1521	59381	525851
1522	59418	525789
1523	59452	525711
1524	59488	525642
1525	59523	525573
1526	59558	525494
1527	59596	525444
1528	59630	525367
1529	59664	525283
1530	59700	525213
1531	59735	525141
1532	59771	525073
1533	59806	525005
1534	59841	524930
1535	59876	524855
1536	59911	524778
1537	59947	524716
1538	59984	524655
1539	60020	524590
1540	60055	524521
1541	60094	524481
1542	60129	524407
1543	60165	524345
1544	60201	524281
1545	60238	524221
1546	60274	524155
1547	60309	524081
1548	60344	524011
1549	60381	523952
1550	60420	523919
1551	60457	523859
1552	60492	523787
1553	60528	523720
1554	60567	523683
1555	60602	523613
1556	60639	523558
1557	60678	523514
1558	60713	523446
1559	60748	523374
1560	60785	523315
1561	60820	523244
1562	60856	523176
1563	60892	523117
1564	60928	523048
1565	60964	522986
1566	61006	522972
1567	61042	522911
1568	61079	522851
1569	61115	522788
1570	61152	522738
1571	61189	522676
1572	61227	522634
1573	61262	522562
1574	61297	522490
1575	61335	522440
1576	61369	522363
1577	61403	522279
1578	61439	522220
1579	61475	522155
1580	61511	522092
1581	61547	522023
1582	61582	521952
1583	61618	521892
1584	61653	521814
1585	61687	521736
1586	61723	521675
1587	61758	521606
1588	61793	521527
1589	61828	521460
1590	61861	521367
1591	61894	521279
1592	61930	521222
1593	61966	521155
1594	62002	521096
1595	62038	521027
1596	62074	520964
1597	62109	520896
1598	62143	520819
1599	62180	520761
1600	62215	520694
1601	62253	520642
1602	62288	520575
1603	62324	520510
1604	62360	520447
1605	62395	520374
1606	62430	520307
1607	62465	520235
1608	62501	520175
1609	62537	520106
1610	62571	520027
1611	62607	519971
1612	62652	519978
1613	62694	519970
1614	62736	519953
1615	62772	519892
1616	62807	519818
1617	62842	519748
1618	62876	519669
1619	62910	519593
1620	62947	519537
1621	62981	519464
